epoch,step,test_acc,test_loss,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,train_precision_epoch,train_precision_step,val_acc,val_loss
1,1409,,,,0.984375,,0.046919457614421844,,0.984375,,
1,1419,,,,0.9375,,0.1346450001001358,,0.9375,,
1,1429,,,,0.921875,,0.35997509956359863,,0.921875,,
1,1439,,,,0.984375,,0.06128503009676933,,0.984375,,
1,1449,,,,0.921875,,0.2080652415752411,,0.921875,,
1,1459,,,,0.9375,,0.11628565937280655,,0.9375,,
1,1469,,,,0.953125,,0.1504555344581604,,0.953125,,
1,1479,,,,0.90625,,0.3486166298389435,,0.90625,,
1,1489,,,,0.921875,,0.1598528027534485,,0.921875,,
1,1499,,,,0.96875,,0.08009636402130127,,0.96875,,
1,1509,,,,0.953125,,0.2740132510662079,,0.953125,,
1,1519,,,,0.953125,,0.09737379103899002,,0.953125,,
1,1529,,,,0.953125,,0.10836125165224075,,0.953125,,
1,1539,,,,0.9375,,0.11654608696699142,,0.9375,,
1,1549,,,,0.953125,,0.13760603964328766,,0.953125,,
1,1559,,,,0.96875,,0.10250172019004822,,0.96875,,
1,1569,,,,0.984375,,0.06593625247478485,,0.984375,,
1,1579,,,,1.0,,0.03504546359181404,,1.0,,
1,1589,,,,0.96875,,0.0996253490447998,,0.96875,,
1,1599,,,,0.953125,,0.1082964688539505,,0.953125,,
1,1609,,,,0.96875,,0.07235174626111984,,0.96875,,
1,1619,,,,0.921875,,0.4300209879875183,,0.921875,,
1,1629,,,,0.984375,,0.053174495697021484,,0.984375,,
1,1639,,,,0.90625,,0.23020952939987183,,0.90625,,
1,1649,,,,0.953125,,0.20921874046325684,,0.953125,,
1,1659,,,,0.96875,,0.10407847911119461,,0.96875,,
1,1669,,,,0.921875,,0.1800539642572403,,0.921875,,
1,1679,,,,0.9375,,0.18322694301605225,,0.9375,,
1,1689,,,,0.9375,,0.25657063722610474,,0.9375,,
1,1699,,,,0.921875,,0.21528761088848114,,0.921875,,
1,1709,,,,0.9375,,0.1334465891122818,,0.9375,,
1,1719,,,,0.9375,,0.21145525574684143,,0.9375,,
1,1729,,,,0.984375,,0.06663471460342407,,0.984375,,
1,1739,,,,0.984375,,0.0346774086356163,,0.984375,,
1,1749,,,,0.96875,,0.13402900099754333,,0.96875,,
1,1759,,,,0.96875,,0.1025041937828064,,0.96875,,
1,1769,,,,0.96875,,0.06599083542823792,,0.96875,,
1,1779,,,,0.953125,,0.09781868010759354,,0.953125,,
1,1789,,,,0.96875,,0.14590200781822205,,0.96875,,
1,1799,,,,0.984375,,0.1324194222688675,,0.984375,,
1,1809,,,,0.9375,,0.19753551483154297,,0.9375,,
1,1819,,,,0.921875,,0.2640690505504608,,0.921875,,
1,1829,,,,0.921875,,0.10197034478187561,,0.921875,,
1,1839,,,,0.921875,,0.2349494844675064,,0.921875,,
1,1849,,,,1.0,,0.023600758984684944,,1.0,,
1,1859,,,,0.96875,,0.18127289414405823,,0.96875,,
1,1869,,,,0.953125,,0.11070122569799423,,0.953125,,
1,1875,,,,,,,,,0.9539999961853027,0.14823444187641144
1,1875,,,0.9549499750137329,,0.1495647132396698,,0.9549499750137329,,,
2,1879,,,,0.953125,,0.1506015807390213,,0.953125,,
2,1889,,,,0.9375,,0.1940654069185257,,0.9375,,
2,1899,,,,0.96875,,0.07838572561740875,,0.96875,,
2,1909,,,,0.9375,,0.2825549244880676,,0.9375,,
2,1919,,,,0.9375,,0.17732450366020203,,0.9375,,
2,1929,,,,0.984375,,0.05214528366923332,,0.984375,,
2,1939,,,,0.96875,,0.12448526173830032,,0.96875,,
2,1949,,,,0.96875,,0.08902407437562943,,0.96875,,
2,1959,,,,0.984375,,0.11528657376766205,,0.984375,,
2,1969,,,,0.953125,,0.15830041468143463,,0.953125,,
2,1979,,,,0.921875,,0.22192956507205963,,0.921875,,
2,1989,,,,0.984375,,0.10485033690929413,,0.984375,,
2,1999,,,,0.921875,,0.24880018830299377,,0.921875,,
2,2009,,,,0.96875,,0.11569050699472427,,0.96875,,
2,2019,,,,1.0,,0.02664286084473133,,1.0,,
2,2029,,,,0.984375,,0.04240201413631439,,0.984375,,
2,2039,,,,1.0,,0.013739676214754581,,1.0,,
2,2049,,,,0.921875,,0.14983786642551422,,0.921875,,
2,2059,,,,0.984375,,0.08742456138134003,,0.984375,,
2,2069,,,,0.96875,,0.1603337824344635,,0.96875,,
2,2079,,,,0.96875,,0.13342875242233276,,0.96875,,
2,2089,,,,0.984375,,0.050452087074518204,,0.984375,,
2,2099,,,,0.984375,,0.10552533715963364,,0.984375,,
2,2109,,,,0.90625,,0.36043116450309753,,0.90625,,
2,2119,,,,0.984375,,0.028789378702640533,,0.984375,,
2,2129,,,,0.984375,,0.0577419139444828,,0.984375,,
2,2139,,,,0.9375,,0.13212616741657257,,0.9375,,
2,2149,,,,0.953125,,0.25884026288986206,,0.953125,,
2,2159,,,,0.96875,,0.1661713719367981,,0.96875,,
2,2169,,,,0.96875,,0.08887631446123123,,0.96875,,
2,2179,,,,0.953125,,0.10525628924369812,,0.953125,,
2,2189,,,,0.90625,,0.3558778762817383,,0.90625,,
2,2199,,,,0.984375,,0.08401945978403091,,0.984375,,
2,2209,,,,0.96875,,0.11317195743322372,,0.96875,,
2,2219,,,,0.984375,,0.032334282994270325,,0.984375,,
2,2229,,,,0.96875,,0.11666147410869598,,0.96875,,
2,2239,,,,0.921875,,0.22618523240089417,,0.921875,,
2,2249,,,,0.984375,,0.03126507252454758,,0.984375,,
2,2259,,,,0.9375,,0.22415955364704132,,0.9375,,
2,2269,,,,0.953125,,0.10488377511501312,,0.953125,,
2,2279,,,,0.9375,,0.15698890388011932,,0.9375,,
2,2289,,,,0.953125,,0.09030358493328094,,0.953125,,
2,2299,,,,0.984375,,0.06078580021858215,,0.984375,,
2,2309,,,,0.984375,,0.046783238649368286,,0.984375,,
2,2319,,,,0.953125,,0.1779993772506714,,0.953125,,
2,2329,,,,0.953125,,0.17357097566127777,,0.953125,,
2,2339,,,,1.0,,0.03502203896641731,,1.0,,
2,2349,,,,0.96875,,0.07478505373001099,,0.96875,,
2,2359,,,,0.953125,,0.16314205527305603,,0.953125,,
2,2369,,,,0.9375,,0.08550526201725006,,0.9375,,
2,2379,,,,0.984375,,0.08594875782728195,,0.984375,,
2,2389,,,,0.984375,,0.03589887171983719,,0.984375,,
2,2399,,,,0.984375,,0.055411774665117264,,0.984375,,
2,2409,,,,1.0,,0.015741445124149323,,1.0,,
2,2419,,,,0.96875,,0.07561523467302322,,0.96875,,
2,2429,,,,0.96875,,0.11222939193248749,,0.96875,,
2,2439,,,,0.9375,,0.23122428357601166,,0.9375,,
2,2449,,,,0.96875,,0.1424945443868637,,0.96875,,
2,2459,,,,0.96875,,0.14449360966682434,,0.96875,,
2,2469,,,,0.96875,,0.08734016120433807,,0.96875,,
2,2479,,,,0.984375,,0.06937665492296219,,0.984375,,
2,2489,,,,1.0,,0.02929072454571724,,1.0,,
2,2499,,,,0.96875,,0.0750836431980133,,0.96875,,
2,2509,,,,1.0,,0.028015604242682457,,1.0,,
2,2519,,,,1.0,,0.013992494903504848,,1.0,,
2,2529,,,,0.96875,,0.1297849863767624,,0.96875,,
2,2539,,,,0.953125,,0.19319093227386475,,0.953125,,
2,2549,,,,0.984375,,0.07185762375593185,,0.984375,,
2,2559,,,,1.0,,0.04397542029619217,,1.0,,
2,2569,,,,0.953125,,0.13856133818626404,,0.953125,,
2,2579,,,,0.984375,,0.030345363542437553,,0.984375,,
2,2589,,,,1.0,,0.020941585302352905,,1.0,,
2,2599,,,,0.984375,,0.05206672102212906,,0.984375,,
2,2609,,,,0.96875,,0.07891532778739929,,0.96875,,
2,2619,,,,0.953125,,0.1935252845287323,,0.953125,,
2,2629,,,,0.953125,,0.18240611255168915,,0.953125,,
2,2639,,,,0.953125,,0.08885403722524643,,0.953125,,
2,2649,,,,1.0,,0.03585175797343254,,1.0,,
2,2659,,,,0.96875,,0.05667902156710625,,0.96875,,
2,2669,,,,0.984375,,0.045869067311286926,,0.984375,,
2,2679,,,,0.96875,,0.19472406804561615,,0.96875,,
2,2689,,,,1.0,,0.04145783931016922,,1.0,,
2,2699,,,,0.96875,,0.07176525145769119,,0.96875,,
2,2709,,,,0.96875,,0.08273705840110779,,0.96875,,
2,2719,,,,0.984375,,0.12107039988040924,,0.984375,,
2,2729,,,,0.984375,,0.13748691976070404,,0.984375,,
2,2739,,,,0.921875,,0.21296150982379913,,0.921875,,
2,2749,,,,0.9375,,0.10104019194841385,,0.9375,,
2,2759,,,,0.9375,,0.1754426509141922,,0.9375,,
2,2769,,,,0.984375,,0.15578368306159973,,0.984375,,
2,2779,,,,0.984375,,0.08643223345279694,,0.984375,,
2,2789,,,,0.984375,,0.12313766032457352,,0.984375,,
2,2799,,,,0.96875,,0.10126359015703201,,0.96875,,
2,2809,,,,0.953125,,0.12874996662139893,,0.953125,,
2,2813,,,,,,,,,0.9639000296592712,0.12066709250211716
2,2813,,,0.9656500220298767,,0.11458782851696014,,0.9656500220298767,,,
3,2819,,,,0.9375,,0.14665119349956512,,0.9375,,
3,2829,,,,0.9375,,0.14402025938034058,,0.9375,,
3,2839,,,,0.96875,,0.08803574740886688,,0.96875,,
3,2849,,,,0.96875,,0.05298839136958122,,0.96875,,
3,2859,,,,0.96875,,0.04487054422497749,,0.96875,,
3,2869,,,,0.984375,,0.059549689292907715,,0.984375,,
3,2879,,,,0.984375,,0.04957513511180878,,0.984375,,
3,2889,,,,0.953125,,0.1001022607088089,,0.953125,,
3,2899,,,,0.96875,,0.08192792534828186,,0.96875,,
3,2909,,,,0.9375,,0.2415463924407959,,0.9375,,
3,2919,,,,0.953125,,0.16040243208408356,,0.953125,,
3,2929,,,,0.9375,,0.21811851859092712,,0.9375,,
3,2939,,,,0.96875,,0.06955542415380478,,0.96875,,
3,2949,,,,0.984375,,0.025923438370227814,,0.984375,,
3,2959,,,,0.953125,,0.1402149200439453,,0.953125,,
3,2969,,,,0.921875,,0.2783823013305664,,0.921875,,
3,2979,,,,1.0,,0.02036583423614502,,1.0,,
3,2989,,,,0.96875,,0.08570921421051025,,0.96875,,
3,2999,,,,1.0,,0.007424982264637947,,1.0,,
3,3009,,,,0.984375,,0.05697936564683914,,0.984375,,
3,3019,,,,0.96875,,0.20108598470687866,,0.96875,,
3,3029,,,,0.96875,,0.05262436345219612,,0.96875,,
3,3039,,,,0.96875,,0.07971271127462387,,0.96875,,
3,3049,,,,0.96875,,0.0661960169672966,,0.96875,,
3,3059,,,,0.984375,,0.031868260353803635,,0.984375,,
3,3069,,,,0.953125,,0.1589292287826538,,0.953125,,
3,3079,,,,0.984375,,0.10307309776544571,,0.984375,,
3,3089,,,,0.96875,,0.15763846039772034,,0.96875,,
3,3099,,,,0.96875,,0.06051180884242058,,0.96875,,
3,3109,,,,0.984375,,0.07580950856208801,,0.984375,,
3,3119,,,,1.0,,0.013312654569745064,,1.0,,
3,3129,,,,0.96875,,0.08859216421842575,,0.96875,,
3,3139,,,,0.984375,,0.10894725471735,,0.984375,,
3,3149,,,,0.9375,,0.19471102952957153,,0.9375,,
3,3159,,,,0.953125,,0.07739892601966858,,0.953125,,
3,3169,,,,1.0,,0.02473132312297821,,1.0,,
3,3179,,,,1.0,,0.00736852316185832,,1.0,,
3,3189,,,,0.984375,,0.04605696350336075,,0.984375,,
3,3199,,,,0.96875,,0.11723489314317703,,0.96875,,
3,3209,,,,1.0,,0.03493272513151169,,1.0,,
3,3219,,,,0.953125,,0.13078565895557404,,0.953125,,
3,3229,,,,0.984375,,0.04789799824357033,,0.984375,,
3,3239,,,,0.9375,,0.1686418205499649,,0.9375,,
3,3249,,,,0.953125,,0.2863925099372864,,0.953125,,
3,3259,,,,1.0,,0.04347561299800873,,1.0,,
3,3269,,,,0.96875,,0.05457695573568344,,0.96875,,
3,3279,,,,0.984375,,0.06869310140609741,,0.984375,,
3,3289,,,,0.953125,,0.14185573160648346,,0.953125,,
3,3299,,,,0.96875,,0.07502198219299316,,0.96875,,
3,3309,,,,0.984375,,0.06239820644259453,,0.984375,,
3,3319,,,,0.96875,,0.1208493709564209,,0.96875,,
3,3329,,,,0.96875,,0.1028064414858818,,0.96875,,
3,3339,,,,0.953125,,0.19134266674518585,,0.953125,,
3,3349,,,,0.96875,,0.08998248726129532,,0.96875,,
3,3359,,,,0.953125,,0.1963191032409668,,0.953125,,
3,3369,,,,0.96875,,0.10853591561317444,,0.96875,,
3,3379,,,,0.953125,,0.08689192682504654,,0.953125,,
3,3389,,,,1.0,,0.011884198524057865,,1.0,,
3,3399,,,,0.9375,,0.11710350215435028,,0.9375,,
3,3409,,,,0.953125,,0.10827432572841644,,0.953125,,
3,3419,,,,0.984375,,0.04222249612212181,,0.984375,,
3,3429,,,,0.984375,,0.05261971801519394,,0.984375,,
3,3439,,,,0.96875,,0.06347192078828812,,0.96875,,
3,3449,,,,0.984375,,0.097828708589077,,0.984375,,
3,3459,,,,0.953125,,0.12928172945976257,,0.953125,,
3,3469,,,,0.984375,,0.06715287268161774,,0.984375,,
3,3479,,,,0.984375,,0.04496883973479271,,0.984375,,
3,3489,,,,0.96875,,0.07305093854665756,,0.96875,,
3,3499,,,,0.984375,,0.06118438020348549,,0.984375,,
3,3509,,,,0.953125,,0.122090183198452,,0.953125,,
3,3519,,,,0.984375,,0.0676797553896904,,0.984375,,
3,3529,,,,0.984375,,0.05329697206616402,,0.984375,,
3,3539,,,,0.984375,,0.05340218171477318,,0.984375,,
3,3549,,,,0.953125,,0.12817959487438202,,0.953125,,
3,3559,,,,0.96875,,0.06869310885667801,,0.96875,,
3,3569,,,,0.96875,,0.09879960864782333,,0.96875,,
3,3579,,,,0.953125,,0.2501966953277588,,0.953125,,
3,3589,,,,1.0,,0.007516248617321253,,1.0,,
3,3599,,,,1.0,,0.015012959949672222,,1.0,,
3,3609,,,,0.984375,,0.01677139289677143,,0.984375,,
3,3619,,,,0.953125,,0.1430443525314331,,0.953125,,
3,3629,,,,0.984375,,0.05104539543390274,,0.984375,,
3,3639,,,,0.984375,,0.03643012419342995,,0.984375,,
3,3649,,,,0.96875,,0.19442112743854523,,0.96875,,
3,3659,,,,0.984375,,0.06470348685979843,,0.984375,,
3,3669,,,,0.921875,,0.16202890872955322,,0.921875,,
3,3679,,,,0.984375,,0.06405870616436005,,0.984375,,
3,3689,,,,0.96875,,0.1142604872584343,,0.96875,,
3,3699,,,,0.96875,,0.08641818910837173,,0.96875,,
3,3709,,,,1.0,,0.05079563334584236,,1.0,,
3,3719,,,,0.921875,,0.2138882726430893,,0.921875,,
3,3729,,,,0.96875,,0.07905793935060501,,0.96875,,
3,3739,,,,0.96875,,0.17607979476451874,,0.96875,,
3,3749,,,,0.984375,,0.01766188256442547,,0.984375,,
3,3751,,,,,,,,,0.9656000137329102,0.11355363577604294
3,3751,,,0.971750020980835,,0.0923009142279625,,0.971750020980835,,,
4,3752,0.9656000137329102,0.11355363577604294,,,,,,,,
4,3752,,,,,,,,,0.9656000137329102,0.11355363577604294
4,3752,0.9656000137329102,0.11355363577604294,,,,,,,,
